ID,x,y,kmeans
aaaaaaac-1,1643.36885375977,1290.66969604492,4
aaaaaaad-1,1655.51351928711,1303.29736328125,4
aaaaaaae-1,1663.02510375977,1314.83389282227,4
aaaaaaag-1,1653.32263183594,1331.53122558594,4
aaaaaaah-1,1662.07611694336,1338.12578125,4
aaaaaaai-1,1672.53645019531,1356.74495239258,4
aaaaaaaj-1,1644.34471435547,1362.40411376953,4
aaaaaaak-1,1662.70355224609,1360.60554199219,4
aaaaaaal-1,1653.55204467773,1368.88754272461,4
aaaaaaam-1,1665.65157470703,1374.5426574707,4
aaaaaaan-1,1661.81184082031,1383.21105957031,4
aaaaaaao-1,1645.93628540039,1385.96090087891,4
aaaaaaap-1,1657.27795410156,1399.56401367188,4
aaaaaaba-1,1646.37871704102,1401.06728515625,4
aaaaaabb-1,1665.99885864258,1406.9259765625,4
aaaaaabc-1,1660.73491821289,1416.39706420898,4
aaaaaabd-1,1643.54462280273,1415.71110839844,4
aaaaaabe-1,1673.51459350586,1418.87671508789,4
aaaaaabf-1,1648.92819824219,1428.19237060547,4
aaaaaabg-1,1662.16524658203,1427.11544799805,4
aaaaaabh-1,1666.20471801758,1440.91311035156,4
aaaaaabi-1,1650.56760253906,1452.32855224609,4
aaaaaabl-1,1665.53982543945,1506.91500854492,0
aaaaaabm-1,1653.409375,1515.56265869141,0
aaaaaabn-1,1668.03877563477,1521.38098754883,0
aaaaaabo-1,1668.04313354492,1531.45823974609,0
aaaaaabp-1,1657.54202270508,1532.49189453125,0
aaaaaaca-1,1648.63352050781,1531.85979003906,0
aaaaaacb-1,1651.33812255859,1537.86748046875,0
aaaaaacc-1,1664.72551879883,1545.82927856445,0
aaaaaacd-1,1643.37798461914,1540.25250244141,0
aaaaaace-1,1655.2953125,1546.66070556641,0
aaaaaacf-1,1651.01003417969,1550.77363891602,0
aaaaaacg-1,1666.2825378418,1582.63546142578,2
aaaaaach-1,1654.18051757812,1588.1748840332,2
aaaaaaci-1,1668.44852294922,1593.92991943359,2
aaaaaacj-1,1667.547265625,1599.95971069336,2
aaaaaack-1,1646.27910766602,1600.59762573242,2
aaaaaacl-1,1664.18005371094,1605.9119934082,2
aaaaaacm-1,1651.94791870117,1606.67535400391,2
aaaaaacn-1,1647.49973754883,1612.67744140625,2
aaaaaaco-1,1660.35339355469,1616.55463256836,2
aaaaaacp-1,1654.76198730469,1619.1703125,2
aaaaaada-1,1673.60040283203,1618.41421508789,2
aaaaaadb-1,1666.59547729492,1619.60932006836,2
aaaaaadc-1,1648.50537719727,1622.74981689453,2
aaaaaadd-1,1639.61607055664,1627.50595703125,2
aaaaaade-1,1667.32376708984,1637.61890258789,2
aaaaaadf-1,1652.94951171875,1640.91877441406,2
aaaaaadg-1,1650.59603271484,1660.13238525391,2
aaaaaadh-1,1655.71377563477,1670.42825927734,3
aaaaaadi-1,1551.00958862305,874.446423339844,1
aaaaaadj-1,1432.0039855957,872.291955566406,5
aaaaaadk-1,1547.57171630859,862.887222290039,1
aaaaaadm-1,1527.86171875,865.15426940918,5
aaaaaadn-1,1435.28320922852,849.042660522461,5
aaaaaado-1,1446.01892089844,849.924151611328,5
aaaaaadp-1,1570.12182617188,856.146728515625,1
aaaaaaea-1,1512.30159301758,851.447915649414,5
aaaaaaeb-1,1585.38831176758,862.80276184082,5
aaaaaaec-1,1548.67105102539,856.117053222656,1
aaaaaaed-1,1584.96974487305,853.64866027832,5
aaaaaaee-1,1556.50211181641,848.395355224609,1
aaaaaaef-1,1446.1883605957,867.719262695313,5
aaaaaaeg-1,1657.07883911133,849.340347290039,1
aaaaaaeh-1,1597.40711669922,857.305258178711,5
aaaaaaei-1,1622.58297119141,852.502841186523,1
aaaaaaej-1,1539.36483764648,843.730212402344,1
aaaaaaek-1,1577.29453125,860.449438476562,5
aaaaaael-1,1561.30328369141,858.488482666016,1
aaaaaaem-1,1545.08220825195,869.27607421875,1
aaaaaaen-1,1477.32708129883,867.139245605469,5
aaaaaaeo-1,1610.40271606445,872.036291503906,1
aaaaaaep-1,1578.16881103516,845.710882568359,1
aaaaaafa-1,1553.36846313477,853.241040039062,1
aaaaaafb-1,1547.62691650391,836.07092590332,1
aaaaaafc-1,1570.90832519531,844.885888671875,1
aaaaaafd-1,1577.90640258789,855.969662475586,5
aaaaaafe-1,1662.28944702148,867.639990234375,1
aaaaaaff-1,1641.45822143555,860.452966308594,1
aaaaaafg-1,1490.1595703125,867.193511962891,5
aaaaaafh-1,1607.64716796875,858.863781738281,1
aaaaaafi-1,1556.77323608398,866.912322998047,1
aaaaaafj-1,1670.26919555664,844.746072387695,4
aaaaaafk-1,1669.41940307617,853.294787597656,4
aaaaaafl-1,1466.69232788086,842.213555908203,5
aaaaaafm-1,1457.20152587891,854.682522583008,5
aaaaaafn-1,1620.4287109375,869.010034179688,1
aaaaaafo-1,1604.12576904297,865.841833496094,1
aaaaaafp-1,1626.42395019531,860.050637817383,1
aaaaaaga-1,1430.36271362305,858.968423461914,5
aaaaaagb-1,1636.44662475586,871.861560058594,1
aaaaaagc-1,1541.91245117187,858.359716796875,1
aaaaaagd-1,1618.82749023437,858.264672851563,1
aaaaaage-1,1593.80509643555,848.161117553711,1
aaaaaagf-1,1650.7833190918,860.3759765625,1
aaaaaagg-1,1605.67158203125,844.082995605469,1
aaaaaagh-1,1526.14760742187,847.232208251953,5
aaaaaagi-1,1646.68107299805,921.460180664062,1
aaaaaagj-1,1631.42330322266,865.658126831055,1
aaaaaagk-1,1643.60314331055,942.296801757812,1
aaaaaagl-1,1645.12021484375,899.133258056641,1
aaaaaagm-1,1647.29605712891,935.904888916016,1
aaaaaagn-1,1632.46806030273,846.662878417969,1
aaaaaago-1,1647.70165405273,905.885736083984,1
aaaaaagp-1,1485.62993774414,856.496398925781,5
aaaaaaha-1,1648.08795166016,950.270013427734,1
aaaaaahb-1,1650.77138671875,943.067218017578,1
aaaaaahc-1,1644.01247558594,960.444696044922,1
aaaaaahd-1,1652.90811157227,932.241961669922,1
aaaaaahe-1,1647.18212890625,955.325500488281,1
aaaaaahf-1,1464.87321166992,866.204006958008,5
aaaaaahg-1,1651.84924316406,913.391613769531,1
aaaaaahh-1,1647.55358886719,879.745642089844,1
aaaaaahi-1,1658.40073852539,906.374963378906,1
aaaaaahj-1,1655.97348632812,897.737170410156,1
aaaaaahk-1,1646.98467407227,873.076171875,1
aaaaaahl-1,1654.66932983398,923.729718017578,1
